id;date;x;y;domain_en;domain_fr;domain_nl;kind_en;kind_fr;kind_nl;action_en;action_fr;action_nl;action_amount;materials_en;materials_fr;materials_nl;municipality;nis_code;insee_code;gbif_code
2168;15/01/2018;129481.41997862211;184808.3582801316;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=7, Follow-up=8, Bins and tubes=1;Produits chimiques=7, Suivi=8, Tubes=1;Chemische bestrijding=7, Opvolging=8, Bakken en buizen=1;AALST (BE);41002;;2439261
2171;15/01/2018;129863.32781105764;184168.72374345455;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Chemical control=7, Bins and tubes=1;Suivi=8, Produits chimiques=7, Tubes=1;Opvolging=8, Chemische bestrijding=7, Bakken en buizen=1;AALST (BE);41002;;2439261
2176;15/01/2018;129741.40699220191;184035.66672752425;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;;;;;Chemical control=6, Follow-up=8, Bins and tubes=1;Produits chimiques=6, Suivi=8, Tubes=1;Chemische bestrijding=6, Opvolging=8, Bakken en buizen=1;AALST (BE);41002;;2439261
2178;15/01/2018;129865.17566536913;183845.9489662759;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=5, Follow-up=8;Tubes=1, Produits chimiques=5, Suivi=8;Bakken en buizen=1, Chemische bestrijding=5, Opvolging=8;AALST (BE);41002;;2439261
2174;15/01/2018;117147.5638394296;181639.67475994397;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=8;Tubes=1, Suivi=8, Produits chimiques=8;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=8;SINT-LIEVENS-HOUTEM (BE);41063;;2439261
2177;15/01/2018;129910.80072349378;183728.35393571854;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=6, Follow-up=8;Tubes=1, Produits chimiques=6, Suivi=8;Bakken en buizen=1, Chemische bestrijding=6, Opvolging=8;AALST (BE);41002;;2439261
2189;15/01/2018;98744.27539234156;213714.87954678666;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=9;Tubes=1, Suivi=8, Produits chimiques=9;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=9;KAPRIJKE (BE);43007;;2439261
2183;15/01/2018;117862.89137370612;181563.97395446058;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=7, Follow-up=8;Tubes=1, Produits chimiques=7, Suivi=8;Bakken en buizen=1, Chemische bestrijding=7, Opvolging=8;SINT-LIEVENS-HOUTEM (BE);41063;;2439261
2184;15/01/2018;117766.69682189464;181417.07643819973;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=8;Tubes=1, Suivi=8, Produits chimiques=8;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=8;SINT-LIEVENS-HOUTEM (BE);41063;;2439261
2186;15/01/2018;129659.39750167818;183697.26495321933;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=6, Follow-up=8;Tubes=1, Produits chimiques=6, Suivi=8;Bakken en buizen=1, Chemische bestrijding=6, Opvolging=8;AALST (BE);41002;;2439261
2191;15/01/2018;107786.07758277241;187611.40041042957;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=9, Disappeared=1, Chemical control=1;Tubes=1, Suivi=9, Disparu=1, Produits chimiques=1;Bakken en buizen=1, Opvolging=9, Verdwenen=1, Chemische bestrijding=1;MERELBEKE (BE);44043;;2439261
2192;15/01/2018;116399.20379054692;180690.0306606535;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=8;Tubes=1, Suivi=8, Produits chimiques=8;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=8;SINT-LIEVENS-HOUTEM (BE);41063;;2439261
2196;15/01/2018;99314.10712499417;212518.80059768632;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Chemical control=8, Bins and tubes=1;Suivi=8, Produits chimiques=8, Tubes=1;Opvolging=8, Chemische bestrijding=8, Bakken en buizen=1;KAPRIJKE (BE);43007;;2439261
2193;15/01/2018;130214.98828576764;183054.03788421955;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Chemical control=7, Bins and tubes=1;Suivi=8, Produits chimiques=7, Tubes=1;Opvolging=8, Chemische bestrijding=7, Bakken en buizen=1;AALST (BE);41002;;2439261
2195;15/01/2018;107651.1176238301;186673.2273946926;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=7, Follow-up=7;Tubes=1, Produits chimiques=7, Suivi=7;Bakken en buizen=1, Chemische bestrijding=7, Opvolging=7;MERELBEKE (BE);44043;;2439261
2198;15/01/2018;129866.9197395237;183258.90056046285;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=7, Bins and tubes=1, Follow-up=8;Produits chimiques=7, Tubes=1, Suivi=8;Chemische bestrijding=7, Bakken en buizen=1, Opvolging=8;AALST (BE);41002;;2439261
2200;15/01/2018;107478.84539251693;186559.59644551203;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=7, Follow-up=8;Tubes=1, Produits chimiques=7, Suivi=8;Bakken en buizen=1, Chemische bestrijding=7, Opvolging=8;MERELBEKE (BE);44043;;2439261
2201;15/01/2018;129717.95848885554;183370.9995925026;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=6, Bins and tubes=1, Follow-up=8;Produits chimiques=6, Tubes=1, Suivi=8;Chemische bestrijding=6, Bakken en buizen=1, Opvolging=8;AALST (BE);41002;;2439261
2203;15/01/2018;115166.08385357185;180417.3963827053;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=6, Bins and tubes=1, Chemical control=5;Suivi=6, Tubes=1, Produits chimiques=5;Opvolging=6, Bakken en buizen=1, Chemische bestrijding=5;SINT-LIEVENS-HOUTEM (BE);41063;;2439261
2204;15/01/2018;97974.32729146024;211512.56514570024;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Bins and tubes=1, Chemical control=8;Suivi=8, Tubes=1, Produits chimiques=8;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=8;KAPRIJKE (BE);43007;;2439261
2207;15/01/2018;107125.45423879885;185457.1396008674;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=6, Follow-up=8, Bins and tubes=1;Produits chimiques=6, Suivi=8, Tubes=1;Chemische bestrijding=6, Opvolging=8, Bakken en buizen=1;MERELBEKE (BE);44043;;2439261
2210;15/01/2018;106412.0334842591;182703.7284751758;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Chemical control=7, Bins and tubes=1;Suivi=8, Produits chimiques=7, Tubes=1;Opvolging=8, Chemische bestrijding=7, Bakken en buizen=1;MERELBEKE (BE);44043;;2439261
2215;15/01/2018;106504.82979863044;182571.97143827658;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Chemical control=7, Bins and tubes=1;Suivi=8, Produits chimiques=7, Tubes=1;Opvolging=8, Chemische bestrijding=7, Bakken en buizen=1;MERELBEKE (BE);44043;;2439261
2216;15/01/2018;98781.04987566185;212972.4765870059;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=7;Tubes=1, Suivi=8, Produits chimiques=7;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=7;KAPRIJKE (BE);43007;;2439261
2217;15/01/2018;98877.9096657313;213037.17661581375;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Chemical control=8, Bins and tubes=1;Suivi=8, Produits chimiques=8, Tubes=1;Opvolging=8, Chemische bestrijding=8, Bakken en buizen=1;KAPRIJKE (BE);43007;;2439261
2222;15/01/2018;106152.58681765245;181795.49105963018;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=2, Follow-up=4;Tubes=1, Produits chimiques=2, Suivi=4;Bakken en buizen=1, Chemische bestrijding=2, Opvolging=4;MERELBEKE (BE);44043;;2439261
2235;15/01/2018;96998.59566090172;212353.30059594847;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=6, Follow-up=6;Tubes=1, Produits chimiques=6, Suivi=6;Bakken en buizen=1, Chemische bestrijding=6, Opvolging=6;KAPRIJKE (BE);43007;;2439261
2224;15/01/2018;117516.39085937018;179518.4161717873;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Chemical control=8, Bins and tubes=1;Suivi=8, Produits chimiques=8, Tubes=1;Opvolging=8, Chemische bestrijding=8, Bakken en buizen=1;SINT-LIEVENS-HOUTEM (BE);41063;;2439261
2226;15/01/2018;130058.57361523015;181555.3727608351;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Bins and tubes=1, Chemical control=6;Suivi=8, Tubes=1, Produits chimiques=6;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=6;AALST (BE);41002;;2439261
2227;15/01/2018;130528.67858410267;181515.14458205365;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Bins and tubes=1, Chemical control=6;Suivi=8, Tubes=1, Produits chimiques=6;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=6;AALST (BE);41002;;2439261
2231;15/01/2018;106867.30546216044;182085.7826408986;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=3, Bins and tubes=1, Follow-up=6;Produits chimiques=3, Tubes=1, Suivi=6;Chemische bestrijding=3, Bakken en buizen=1, Opvolging=6;MERELBEKE (BE);44043;;2439261
2233;15/01/2018;106879.55411586822;182063.5654536197;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=2, Follow-up=6, Bins and tubes=1;Produits chimiques=2, Suivi=6, Tubes=1;Chemische bestrijding=2, Opvolging=6, Bakken en buizen=1;MERELBEKE (BE);44043;;2439261
2229;15/01/2018;118547.14082773312;179560.97269659862;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=8, Follow-up=8, Bins and tubes=1;Produits chimiques=8, Suivi=8, Tubes=1;Chemische bestrijding=8, Opvolging=8, Bakken en buizen=1;SINT-LIEVENS-HOUTEM (BE);41063;;2439261
2232;15/01/2018;106844.04864795099;182139.974419293;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=4, Follow-up=6;Tubes=1, Produits chimiques=4, Suivi=6;Bakken en buizen=1, Chemische bestrijding=4, Opvolging=6;MERELBEKE (BE);44043;;2439261
2230;15/01/2018;117756.45266072481;179539.45735018607;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=8, Follow-up=8;Tubes=1, Produits chimiques=8, Suivi=8;Bakken en buizen=1, Chemische bestrijding=8, Opvolging=8;SINT-LIEVENS-HOUTEM (BE);41063;;2439261
2234;15/01/2018;118145.228087245;180093.234529485;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Chemical control=8, Bins and tubes=1;Suivi=8, Produits chimiques=8, Tubes=1;Opvolging=8, Chemische bestrijding=8, Bakken en buizen=1;SINT-LIEVENS-HOUTEM (BE);41063;;2439261
2238;15/01/2018;106258.40318646425;181394.34561941493;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Chemical control=8, Bins and tubes=1;Suivi=8, Produits chimiques=8, Tubes=1;Opvolging=8, Chemische bestrijding=8, Bakken en buizen=1;MERELBEKE (BE);44043;;2439261
2239;15/01/2018;106393.2165598578;181148.86316916998;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=8, Bins and tubes=1, Follow-up=8;Produits chimiques=8, Tubes=1, Suivi=8;Chemische bestrijding=8, Bakken en buizen=1, Opvolging=8;MERELBEKE (BE);44043;;2439261
2242;15/01/2018;97232.92329535173;211897.86232837196;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=6, Chemical control=6, Bins and tubes=1;Suivi=6, Produits chimiques=6, Tubes=1;Opvolging=6, Chemische bestrijding=6, Bakken en buizen=1;KAPRIJKE (BE);43007;;2439261
2246;15/01/2018;130946.10738752803;181283.86529257428;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=7, Chemical control=2;Tubes=1, Suivi=7, Produits chimiques=2;Bakken en buizen=1, Opvolging=7, Chemische bestrijding=2;AALST (BE);41002;;2439261
2243;15/01/2018;97404.58359170808;211894.86360199936;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=5, Follow-up=5;Tubes=1, Produits chimiques=5, Suivi=5;Bakken en buizen=1, Chemische bestrijding=5, Opvolging=5;KAPRIJKE (BE);43007;;2439261
2248;15/01/2018;131127.44873484332;180867.14255291037;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=7, Bins and tubes=1, Chemical control=5;Suivi=7, Tubes=1, Produits chimiques=5;Opvolging=7, Bakken en buizen=1, Chemische bestrijding=5;AALST (BE);41002;;2439261
2244;15/01/2018;105202.12313578202;182363.55612317938;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=7;Tubes=1, Suivi=8, Produits chimiques=7;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=7;MERELBEKE (BE);44043;;2439261
2255;15/01/2018;96235.61582121451;212873.22195980605;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=7, Follow-up=7;Tubes=1, Produits chimiques=7, Suivi=7;Bakken en buizen=1, Chemische bestrijding=7, Opvolging=7;KAPRIJKE (BE);43007;;2439261
2249;15/01/2018;104638.74786612604;181817.78427624982;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=7, Chemical control=7;Tubes=1, Suivi=7, Produits chimiques=7;Bakken en buizen=1, Opvolging=7, Chemische bestrijding=7;MERELBEKE (BE);44043;;2439261
2253;15/01/2018;132735.2994591031;179162.26049468108;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=6, Chemical control=6;Tubes=1, Suivi=6, Produits chimiques=6;Bakken en buizen=1, Opvolging=6, Chemische bestrijding=6;AALST (BE);41002;;2439261
2251;15/01/2018;112440.23030623767;179101.30907187145;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=5, Follow-up=7;Tubes=1, Produits chimiques=5, Suivi=7;Bakken en buizen=1, Chemische bestrijding=5, Opvolging=7;SINT-LIEVENS-HOUTEM (BE);41063;;2439261
2252;15/01/2018;104299.18216079402;181529.26276143547;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=7, Bins and tubes=1, Chemical control=7;Suivi=7, Tubes=1, Produits chimiques=7;Opvolging=7, Bakken en buizen=1, Chemische bestrijding=7;MERELBEKE (BE);44043;;2439261
2254;15/01/2018;104222.64303631174;181451.64762318414;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=7, Chemical control=7, Bins and tubes=1;Suivi=7, Produits chimiques=7, Tubes=1;Opvolging=7, Chemische bestrijding=7, Bakken en buizen=1;MERELBEKE (BE);44043;;2439261
2261;15/01/2018;133834.78490079183;179362.9050987875;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=6, Follow-up=6;Tubes=1, Produits chimiques=6, Suivi=6;Bakken en buizen=1, Chemische bestrijding=6, Opvolging=6;AALST (BE);41002;;2439261
2258;15/01/2018;103946.68619013042;181588.98373221327;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=6, Chemical control=6;Tubes=1, Suivi=6, Produits chimiques=6;Bakken en buizen=1, Opvolging=6, Chemische bestrijding=6;MERELBEKE (BE);44043;;2439261
2260;15/01/2018;112348.90351720188;179840.26205709297;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=8, Follow-up=8, Bins and tubes=1;Produits chimiques=8, Suivi=8, Tubes=1;Chemische bestrijding=8, Opvolging=8, Bakken en buizen=1;SINT-LIEVENS-HOUTEM (BE);41063;;2439261
2263;15/01/2018;128713.9057596779;183650.77917222492;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Chemical control=7, Bins and tubes=1;Suivi=8, Produits chimiques=7, Tubes=1;Opvolging=8, Chemische bestrijding=7, Bakken en buizen=1;AALST (BE);41002;;2439261
2262;15/01/2018;133524.37527288334;179644.84115423635;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=7, Follow-up=7;Tubes=1, Produits chimiques=7, Suivi=7;Bakken en buizen=1, Chemische bestrijding=7, Opvolging=7;AALST (BE);41002;;2439261
2265;15/01/2018;96719.90564219147;213491.08936743997;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=7, Follow-up=7;Tubes=1, Produits chimiques=7, Suivi=7;Bakken en buizen=1, Chemische bestrijding=7, Opvolging=7;KAPRIJKE (BE);43007;;2439261
2271;15/01/2018;133407.5147049766;180104.7033432927;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=6, Chemical control=6;Tubes=1, Suivi=6, Produits chimiques=6;Bakken en buizen=1, Opvolging=6, Chemische bestrijding=6;AALST (BE);41002;;2439261
2267;15/01/2018;128811.75993066601;183870.7701455187;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=7, Follow-up=8;Tubes=1, Produits chimiques=7, Suivi=8;Bakken en buizen=1, Chemische bestrijding=7, Opvolging=8;AALST (BE);41002;;2439261
2277;15/01/2018;96121.06457185463;212952.65918691922;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=8;Tubes=1, Suivi=8, Produits chimiques=8;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=8;KAPRIJKE (BE);43007;;2439261
2274;15/01/2018;133166.65303922037;180384.4613265628;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=6, Bins and tubes=1, Follow-up=6;Produits chimiques=6, Tubes=1, Suivi=6;Chemische bestrijding=6, Bakken en buizen=1, Opvolging=6;AALST (BE);41002;;2439261
2268;15/01/2018;128604.55431297897;183905.74415903352;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=7, Bins and tubes=1, Follow-up=8;Produits chimiques=7, Tubes=1, Suivi=8;Chemische bestrijding=7, Bakken en buizen=1, Opvolging=8;AALST (BE);41002;;2439261
2273;15/01/2018;133115.43458282654;180532.43638525996;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=4, Follow-up=6;Tubes=1, Produits chimiques=4, Suivi=6;Bakken en buizen=1, Chemische bestrijding=4, Opvolging=6;AALST (BE);41002;;2439261
2270;15/01/2018;128579.40551420905;183856.12037864607;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=7, Follow-up=8, Bins and tubes=1;Produits chimiques=7, Suivi=8, Tubes=1;Chemische bestrijding=7, Opvolging=8, Bakken en buizen=1;AALST (BE);41002;;2439261
2275;15/01/2018;128416.5007997474;183925.30654488038;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=8, Follow-up=8;Tubes=1, Produits chimiques=8, Suivi=8;Bakken en buizen=1, Chemische bestrijding=8, Opvolging=8;AALST (BE);41002;;2439261
2281;15/01/2018;132898.6916687658;180853.62354228087;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=5, Follow-up=7, Bins and tubes=1;Produits chimiques=5, Suivi=7, Tubes=1;Chemische bestrijding=5, Opvolging=7, Bakken en buizen=1;AALST (BE);41002;;2439261
2283;15/01/2018;134217.86824252765;181655.3116215309;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=6, Chemical control=6, Bins and tubes=1;Suivi=6, Produits chimiques=6, Tubes=1;Opvolging=6, Chemische bestrijding=6, Bakken en buizen=1;AALST (BE);41002;;2439261
2280;15/01/2018;128632.52633077744;185003.5138880927;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Follow-up=8, Chemical control=7;Tubes=1, Suivi=8, Produits chimiques=7;Bakken en buizen=1, Opvolging=8, Chemische bestrijding=7;AALST (BE);41002;;2439261
2285;15/01/2018;97659.88978535996;209841.15685825236;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=8, Follow-up=8, Bins and tubes=1;Produits chimiques=8, Suivi=8, Tubes=1;Chemische bestrijding=8, Opvolging=8, Bakken en buizen=1;KAPRIJKE (BE);43007;;2439261
2282;15/01/2018;134548.74238489798;180915.07268986478;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=6, Bins and tubes=1, Chemical control=5;Suivi=6, Tubes=1, Produits chimiques=5;Opvolging=6, Bakken en buizen=1, Chemische bestrijding=5;AALST (BE);41002;;2439261
2286;15/01/2018;128589.28724066805;185278.857695302;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=7, Bins and tubes=1, Follow-up=8;Produits chimiques=7, Tubes=1, Suivi=8;Chemische bestrijding=7, Bakken en buizen=1, Opvolging=8;AALST (BE);41002;;2439261
2288;15/01/2018;103558.87837363352;183005.5396451624;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=7, Bins and tubes=1, Follow-up=8;Produits chimiques=7, Tubes=1, Suivi=8;Chemische bestrijding=7, Bakken en buizen=1, Opvolging=8;MERELBEKE (BE);44043;;2439261
2289;15/01/2018;102332.27448385855;183090.00484018493;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Follow-up=8, Bins and tubes=1, Chemical control=6;Suivi=8, Tubes=1, Produits chimiques=6;Opvolging=8, Bakken en buizen=1, Chemische bestrijding=6;MERELBEKE (BE);44043;;2439261
2290;15/01/2018;97197.71123314978;208906.01669482328;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=7, Follow-up=7, Bins and tubes=1;Produits chimiques=7, Suivi=7, Tubes=1;Chemische bestrijding=7, Opvolging=7, Bakken en buizen=1;KAPRIJKE (BE);43007;;2439261
2291;15/01/2018;102131.71306498596;183176.13278191444;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Chemical control=8, Follow-up=8, Bins and tubes=1;Produits chimiques=8, Suivi=8, Tubes=1;Chemische bestrijding=8, Opvolging=8, Bakken en buizen=1;MERELBEKE (BE);44043;;2439261
2292;15/01/2018;130057.67800780918;183649.85319505725;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=5, Follow-up=8;Tubes=1, Produits chimiques=5, Suivi=8;Bakken en buizen=1, Chemische bestrijding=5, Opvolging=8;AALST (BE);41002;;2439261
2293;15/01/2018;103031.12288426948;183541.79551466275;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=5, Follow-up=7;Tubes=1, Produits chimiques=5, Suivi=7;Bakken en buizen=1, Chemische bestrijding=5, Opvolging=7;MERELBEKE (BE);44043;;2439261
2294;15/01/2018;102916.83410044218;183859.005640815;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=8, Follow-up=8;Tubes=1, Produits chimiques=8, Suivi=8;Bakken en buizen=1, Chemische bestrijding=8, Opvolging=8;MERELBEKE (BE);44043;;2439261
2295;15/01/2018;102939.06714919585;183934.34333882853;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=8, Follow-up=8;Tubes=1, Produits chimiques=8, Suivi=8;Bakken en buizen=1, Chemische bestrijding=8, Opvolging=8;MERELBEKE (BE);44043;;2439261
2297;15/01/2018;129612.90068957122;181010.20083834697;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=6, Follow-up=8;Tubes=1, Produits chimiques=6, Suivi=8;Bakken en buizen=1, Chemische bestrijding=6, Opvolging=8;AALST (BE);41002;;2439261
2298;15/01/2018;104164.82354947635;184127.28086979315;Animal;Animal;Dier;Brown rat;Rat gris;Bruine rat;Identified;Observé;Vastgesteld;0;Bins and tubes=1, Chemical control=7, Follow-up=7;Tubes=1, Produits chimiques=7, Suivi=7;Bakken en buizen=1, Chemische bestrijding=7, Opvolging=7;MERELBEKE (BE);44043;;2439261
